日期,流水號,名稱,維基集數,ESFIO,無文字版本,imgur,i.imgur
240720,SS4254,皮老闆的厲害嚐起來像冰淇淋,92,S5E26,,https://imgur.com/PMWt8tF,https://i.imgur.com/PMWt8tF.jpg
240720,SS4255,我要宰了你們,92,S5E26,,https://imgur.com/hSkTIWb,https://i.imgur.com/hSkTIWb.jpg
240720,SS4256,禁止使用閃光燈,92,S5E26,,https://imgur.com/9X0l5S6,https://i.imgur.com/9X0l5S6.jpg
240720,SS4257,我們不能再讓那種奧客闖進來了,92,S5E26,,https://imgur.com/u63aZY5,https://i.imgur.com/u63aZY5.jpg
240720,SS4258,被我用破的那個,92,S5E26,,https://imgur.com/SqNZ2Yi,https://i.imgur.com/SqNZ2Yi.jpg
240720,SS4259,我不想回去過那 令我沮喪的人生,92,S5E26,,https://imgur.com/N6d1BPx,https://i.imgur.com/N6d1BPx.jpg
240720,SS4260,我快哭出來了,92,S5E26,,https://imgur.com/7w09gHY,https://i.imgur.com/7w09gHY.jpg
240720,SS4261,不要再說了,92,S5E26,,https://imgur.com/3lAKxMr,https://i.imgur.com/3lAKxMr.jpg
240720,SS4262,小鬍子,92,S5E26,,https://imgur.com/tTwr2D3,https://i.imgur.com/tTwr2D3.jpg
240720,SS4263,傻瓜 你中了我的圈套了,94-A,S5E30,,https://imgur.com/3ESSZgq,https://i.imgur.com/3ESSZgq.jpg
240720,SS4264,好吵啊,94-A,S5E30,,https://imgur.com/xIPeQpu,https://i.imgur.com/xIPeQpu.jpg
240720,SS4265,你鞋帶鬆了,94-A,S5E30,,https://imgur.com/mydckey,https://i.imgur.com/mydckey.jpg
240720,SS4266,星期二夢到的才是 大戰30腳圖書館員,94-A,S5E30,,https://imgur.com/Ld1qEXc,https://i.imgur.com/Ld1qEXc.jpg
240720,SS4267,全靠我一身壯碩的肌肉,94-A,S5E30,,https://imgur.com/ooBzng7,https://i.imgur.com/ooBzng7.jpg
240720,SS4268,我對自己做一件超白痴的事情,94-A,S5E30,,https://imgur.com/llSACSR,https://i.imgur.com/llSACSR.jpg
240720,SS4269,怎麼會搞成這樣呢,94-A,S5E30,,https://imgur.com/xqQkaGQ,https://i.imgur.com/xqQkaGQ.jpg
240720,SS4270,有人欺負你是不是,94-A,S5E30,,https://imgur.com/RR2V9TN,https://i.imgur.com/RR2V9TN.jpg
240720,SS4271,他在哪裡 我會幫你報仇的,94-A,S5E30,,https://imgur.com/lbDmx20,https://i.imgur.com/lbDmx20.jpg
240720,SS4272,他已經得到教訓了,94-A,S5E30,,https://imgur.com/kSmJIja,https://i.imgur.com/kSmJIja.jpg
240720,SS4273,用哭功啊,94-A,S5E30,,https://imgur.com/vHtYrYi,https://i.imgur.com/vHtYrYi.jpg
240720,SS4274,他怎麼死的都不知道,94-A,S5E30,,https://imgur.com/Yol2gTB,https://i.imgur.com/Yol2gTB.jpg
240720,SS4275,他真是個英雄好漢,94-A,S5E30,,https://imgur.com/YYz5OrH,https://i.imgur.com/YYz5OrH.jpg
240720,SS4276,瘋魚老大不知道從哪裡彈出來,94-A,S5E30,,https://imgur.com/90PjbQb,https://i.imgur.com/90PjbQb.jpg
240720,SS4277,他丟出大輪胎砸中我的腦袋,94-A,S5E30,,https://imgur.com/v17vDYU,https://i.imgur.com/v17vDYU.jpg
240720,SS4278,管他的 不重要啦,94-A,S5E30,,https://imgur.com/Ua2ZPwS,https://i.imgur.com/Ua2ZPwS.jpg
240720,SS4279,海綿寶寶已經遲到了 13分又30秒鐘了,94-A,S5E30,,https://imgur.com/wEFEOVd,https://i.imgur.com/wEFEOVd.jpg
240720,SS4280,他最好是發生了 什麼嚴重的車禍意外,94-A,S5E30,,https://imgur.com/WOAAtpp,https://i.imgur.com/WOAAtpp.jpg
240720,SS4281,好像被我這烏鴉嘴說中了,94-A,S5E30,,https://imgur.com/UnGxCss,https://i.imgur.com/UnGxCss.jpg
240720,SS4282,我命令你現在不能說話,94-A,S5E30,,https://imgur.com/6R3t6Sh,https://i.imgur.com/6R3t6Sh.jpg
240720,SS4283,你們這種遜咖 不能隨便浪費力氣,94-A,S5E30,,https://imgur.com/EmktFAd,https://i.imgur.com/EmktFAd.jpg
240720,SS4284,老奶奶給我注意聽,94-A,S5E30,,https://imgur.com/Ac2iOgf,https://i.imgur.com/Ac2iOgf.jpg
240720,SS4285,並不想,94-A,S5E30,,https://imgur.com/isX5Zi5,https://i.imgur.com/isX5Zi5.jpg
240720,SS4286,好了 誰說的,94-A,S5E30,,https://imgur.com/ShYWpSU,https://i.imgur.com/ShYWpSU.jpg
240720,SS4287,是不是你 老奶奶,94-A,S5E30,,https://imgur.com/xLdhW3a,https://i.imgur.com/xLdhW3a.jpg
240720,SS4288,我從水果形狀的房子走出去,94-A,S5E30,,https://imgur.com/URzmSCU,https://i.imgur.com/URzmSCU.jpg
240720,SS4289,突然間聽見求救的聲音 重擊我的耳膜,94-A,S5E30,,https://imgur.com/rU6O4u3,https://i.imgur.com/rU6O4u3.jpg
240720,SS4290,海綿明明就沒有耳膜,94-A,S5E30,,https://imgur.com/Ru2J6VZ,https://i.imgur.com/Ru2J6VZ.jpg
240720,SS4291,請各位到最後再提問題,94-A,S5E30,,https://imgur.com/RHfipzG,https://i.imgur.com/RHfipzG.jpg
240720,SS4292,整個人栽進一大堆 特大號訂書針裡,94-A,S5E30,,https://imgur.com/IaV2As4,https://i.imgur.com/IaV2As4.jpg
240720,SS4293,戴小綠帽,94-A,S5E30,,https://imgur.com/cQW6zlI,https://i.imgur.com/cQW6zlI.jpg
240720,SS4294,求求你不要打我,94-A,S5E30,,https://imgur.com/WU9VOqw,https://i.imgur.com/WU9VOqw.jpg
240720,SS4295,那是我亂編的,94-A,S5E30,,https://imgur.com/RQnHHEE,https://i.imgur.com/RQnHHEE.jpg
240720,SS4296,我那麼說是開玩笑的,94-A,S5E30,,https://imgur.com/r1UcHJb,https://i.imgur.com/r1UcHJb.jpg
240720,SS4297,我最喜歡聽你說 你把他打到狂哭的那一段,94-A,S5E30,,https://imgur.com/rS1oQvE,https://i.imgur.com/rS1oQvE.jpg
240720,SS4298,我亂編是因為我不想 在大家面前丟人現眼,94-A,S5E30,,https://imgur.com/l0mr5S8,https://i.imgur.com/l0mr5S8.jpg
240720,SS4299,很有道理對吧,94-A,S5E30,,https://imgur.com/hPayAXA,https://i.imgur.com/hPayAXA.jpg
240720,SS4300,沒道理,94-A,S5E30,,https://imgur.com/QTg3Ru4,https://i.imgur.com/QTg3Ru4.jpg
240720,SS4301,有種的話 現在就跟我單挑,94-A,S5E30,,https://imgur.com/enDwOTV,https://i.imgur.com/enDwOTV.jpg
240720,SS4302,大家都愛新推出的蟹堡兒童餐,94-B,S5E31,,https://imgur.com/PpSCNIx,https://i.imgur.com/PpSCNIx.jpg
240720,SS4303,還附贈免費玩具,94-B,S5E31,,https://imgur.com/EqIYtPh,https://i.imgur.com/EqIYtPh.jpg
240720,SS4304,誰會上他的當,94-B,S5E31,,https://imgur.com/HrBwzEP,https://i.imgur.com/HrBwzEP.jpg
240720,SS4305,小孩不可信,94-B,S5E31,,https://imgur.com/C9v6j0K,https://i.imgur.com/C9v6j0K.jpg
240720,SS4306,那些小野蠻人想要我的命,94-B,S5E31,,https://imgur.com/fMsqPzd,https://i.imgur.com/fMsqPzd.jpg
240720,SS4307,笨小孩,94-B,S5E31,,https://imgur.com/M0P7Xs1,https://i.imgur.com/M0P7Xs1.jpg
240720,SS4308,你是誰,94-B,S5E31,,https://imgur.com/TQsik9Q,https://i.imgur.com/TQsik9Q.jpg
240720,SS4309,皮老闆教授的專利產品,94-B,S5E31,,https://imgur.com/nMqs4Dz,https://i.imgur.com/nMqs4Dz.jpg
240720,SS4310,我就知道,94-B,S5E31,,https://imgur.com/hXc4wz4,https://i.imgur.com/hXc4wz4.jpg
240720,SS4311,那罩罩,94-B,S5E31,,https://imgur.com/84ZOryQ,https://i.imgur.com/84ZOryQ.jpg
240720,SS4312,你們這種帥哥 可不能這樣出去丟臉,94-B,S5E31,,https://imgur.com/9CiROfN,https://i.imgur.com/9CiROfN.jpg
240720,SS4313,算你們走運,94-B,S5E31,,https://imgur.com/i6DDN0w,https://i.imgur.com/i6DDN0w.jpg
240720,SS4314,皮老闆去頭皮屑洗髮精,94-B,S5E31,,https://imgur.com/otwAnIt,https://i.imgur.com/otwAnIt.jpg
240720,SS4315,只要用一點來洗頭 美眉就會自動送上門來,94-B,S5E31,,https://imgur.com/CvigQQ0,https://i.imgur.com/CvigQQ0.jpg
240720,SS4316,這根本不是皮老闆教授 去頭皮屑洗髮精,94-B,S5E31,,https://imgur.com/Sx4i8AI,https://i.imgur.com/Sx4i8AI.jpg
240720,SS4317,而是皮老闆控制心智洗髮精,94-B,S5E31,,https://imgur.com/rXOXFCw,https://i.imgur.com/rXOXFCw.jpg
240720,SS4318,附加潤髮乳,94-B,S5E31,,https://imgur.com/BGmuWLi,https://i.imgur.com/BGmuWLi.jpg
240720,SS4319,你們安養院好亂哦,94-B,S5E31,,https://imgur.com/6nE416h,https://i.imgur.com/6nE416h.jpg
240720,SS4320,我上次看到你使出粉身碎骨功,94-B,S5E31,,https://imgur.com/kLsfdJF,https://i.imgur.com/kLsfdJF.jpg
240720,SS4321,是在第646集,94-B,S5E31,,https://imgur.com/L9yk7Jf,https://i.imgur.com/L9yk7Jf.jpg
240720,SS4322,你摔斷壞蛋的手腳,94-B,S5E31,,https://imgur.com/8C8rV6K,https://i.imgur.com/8C8rV6K.jpg
240720,SS4323,這場好戲一定會超讚的,94-B,S5E31,,https://imgur.com/W8j7ZMo,https://i.imgur.com/W8j7ZMo.jpg
240720,SS4324,我是很美味的螃蟹嗎,94-B,S5E31,,https://imgur.com/mdmDFhS,https://i.imgur.com/mdmDFhS.jpg
240720,SS4325,大洋遊俠 我變成螃...,94-B,S5E31,,https://imgur.com/3cB6oU9,https://i.imgur.com/3cB6oU9.jpg
240720,SS4326,蘇絲 不...,94-B,S5E31,,https://imgur.com/yWFVLxX,https://i.imgur.com/yWFVLxX.jpg
240720,SS4327,我恨這個噁爛堡,94-B,S5E31,,https://imgur.com/dj2OHYj,https://i.imgur.com/dj2OHYj.jpg
240720,SS4328,美味蟹堡的超級守護神,94-B,S5E31,,https://imgur.com/IhG5qpn,https://i.imgur.com/IhG5qpn.jpg
240720,SS4329,還有乾淨的廁所,94-B,S5E31,,https://imgur.com/PpiU8vl,https://i.imgur.com/PpiU8vl.jpg
240720,SS4330,你忘了跟我說你要走了,95-A,S5E32,,https://imgur.com/LiTqopj,https://i.imgur.com/LiTqopj.jpg
240720,SS4331,兄弟 我會很想你的,95-A,S5E32,,https://imgur.com/N5dF83s,https://i.imgur.com/N5dF83s.jpg
240720,SS4332,我真的沒想到 跟你道別會這麼的難,95-A,S5E32,,https://imgur.com/z24t7Yi,https://i.imgur.com/z24t7Yi.jpg
240720,SS4333,兄弟 我們再見囉,95-A,S5E32,,https://imgur.com/tPbA9lK,https://i.imgur.com/tPbA9lK.jpg
240720,SS4334,可是我還沒準備好,95-A,S5E32,,https://imgur.com/QEM0U7t,https://i.imgur.com/QEM0U7t.jpg
240720,SS4335,那現在呢,95-A,S5E32,,https://imgur.com/8i2HRuP,https://i.imgur.com/8i2HRuP.jpg
240720,SS4336,好了,95-A,S5E32,,https://imgur.com/BCy0U7Q,https://i.imgur.com/BCy0U7Q.jpg
240720,SS4337,歡迎你們光臨地獄島,95-A,S5E32,,https://imgur.com/ZSbfUgb,https://i.imgur.com/ZSbfUgb.jpg
240720,SS4338,是誰在鬼吼鬼叫 吵得我想抓狂,95-A,S5E32,,https://imgur.com/rQ76aAo,https://i.imgur.com/rQ76aAo.jpg
240720,SS4339,你們就不能安安靜靜的 不要吵嗎,95-A,S5E32,,https://imgur.com/Bpv8pDn,https://i.imgur.com/Bpv8pDn.jpg
240720,SS4340,因為我的職務賦予我的責任 就是要想出好玩的事情,95-A,S5E32,,https://imgur.com/T1PFnyX,https://i.imgur.com/T1PFnyX.jpg
240720,SS4341,來對付你們這群垃圾人渣,95-A,S5E32,,https://imgur.com/eNIBlLC,https://i.imgur.com/eNIBlLC.jpg
240720,SS4342,我最喜歡做資源回收,95-A,S5E32,,https://imgur.com/PYq7OB0,https://i.imgur.com/PYq7OB0.jpg
240720,SS4343,我們這一梯有幾個搞笑的小丑,95-A,S5E32,,https://imgur.com/ftOrGFe,https://i.imgur.com/ftOrGFe.jpg
240720,SS4344,你是個搞笑小丑嗎,95-A,S5E32,,https://imgur.com/avTqhZu,https://i.imgur.com/avTqhZu.jpg
240720,SS4345,你這麼問真好玩 我...,95-A,S5E32,,https://imgur.com/CZ1qhzr,https://i.imgur.com/CZ1qhzr.jpg
240720,SS4346,希望你不是 因為你看起來超好吃的,95-A,S5E32,,https://imgur.com/25bgLNn,https://i.imgur.com/25bgLNn.jpg
240720,SS4347,我每天吃完早餐 都會很想咬掉某人的大頭,95-A,S5E32,,https://imgur.com/85S6xQA,https://i.imgur.com/85S6xQA.jpg
240720,SS4348,阿尼 給這兩個可憐的餓鬼 吃點苦頭,95-A,S5E32,,https://imgur.com/KpSWQoQ,https://i.imgur.com/KpSWQoQ.jpg
240720,SS4349,他們真夠猛的,95-A,S5E32,,https://imgur.com/Zg2zFel,https://i.imgur.com/Zg2zFel.jpg
240720,SS4350,這個夏令營真的好有深度哦,95-A,S5E32,,https://imgur.com/mQpzTxR,https://i.imgur.com/mQpzTxR.jpg
240720,SS4351,沒想到這裡還可以泡澡耶,95-A,S5E32,,https://imgur.com/vPEKx2w,https://i.imgur.com/vPEKx2w.jpg
240720,SS4352,三天以後,95-A,S5E32,,https://imgur.com/Ib6POe7,https://i.imgur.com/Ib6POe7.jpg
240720,SS4353,注意看好了 廢物,95-A,S5E32,,https://imgur.com/DENaajp,https://i.imgur.com/DENaajp.jpg
240720,SS4354,看看他們怎麼全身無力的 爬出來跟我求饒,95-A,S5E32,,https://imgur.com/ZS14Qzv,https://i.imgur.com/ZS14Qzv.jpg
240720,SS4355,下一次你們還有人敢亂來的話 下場就會跟他們一樣,95-A,S5E32,,https://imgur.com/5lOULGC,https://i.imgur.com/5lOULGC.jpg
240720,SS4356,好喝耶,95-A,S5E32,,https://imgur.com/PhONN90,https://i.imgur.com/PhONN90.jpg
240720,SS4357,不要吵了 給我安靜,95-A,S5E32,,https://imgur.com/b9GBvSS,https://i.imgur.com/b9GBvSS.jpg
240720,SS4358,身心受創到永遠都無法復原,95-A,S5E32,,https://imgur.com/GqHSJtM,https://i.imgur.com/GqHSJtM.jpg
240720,SS4359,我的玉米不唱歌了,95-A,S5E32,,https://imgur.com/SbXxq3v,https://i.imgur.com/SbXxq3v.jpg
240720,SS4360,我好想玩小鴨鴨,95-A,S5E32,,https://imgur.com/pfijk5l,https://i.imgur.com/pfijk5l.jpg
240720,SS4361,我要讓他們知道我們很會玩,95-A,S5E32,,https://imgur.com/S3U3iZH,https://i.imgur.com/S3U3iZH.jpg
240720,SS4362,給我起來,95-A,S5E32,,https://imgur.com/wpTE8ZV,https://i.imgur.com/wpTE8ZV.jpg
240720,SS4363,快說 你們哪一個無聊,95-A,S5E32,,https://imgur.com/eezMuPL,https://i.imgur.com/eezMuPL.jpg
240720,SS4364,低級 噁心 可悲,95-A,S5E32,,https://imgur.com/qL9BgIH,https://i.imgur.com/qL9BgIH.jpg
240720,SS4365,可惡的人渣,95-A,S5E32,,https://imgur.com/JYFQMR6,https://i.imgur.com/JYFQMR6.jpg
240720,SS4366,留下這些沒意義 沒價值,95-A,S5E32,,https://imgur.com/x4EtqOe,https://i.imgur.com/x4EtqOe.jpg
240720,SS4367,無聊 又無趣的,95-A,S5E32,,https://imgur.com/WLH9Lpy,https://i.imgur.com/WLH9Lpy.jpg
240720,SS4368,無憂無慮,95-A,S5E32,,https://imgur.com/7I8WTFA,https://i.imgur.com/7I8WTFA.jpg
240720,SS4369,誰說的,95-A,S5E32,,https://imgur.com/gVterfX,https://i.imgur.com/gVterfX.jpg
240720,SS4370,你寫這一大堆是什麼意思,95-A,S5E32,,https://imgur.com/l1leSNn,https://i.imgur.com/l1leSNn.jpg
240720,SS4371,我會非常喜歡你們所演出的 可悲 毫無意義 超可笑的話劇,95-A,S5E32,,https://imgur.com/tRvfqCf,https://i.imgur.com/tRvfqCf.jpg
240720,SS4372,為什麼呢,95-A,S5E32,,https://imgur.com/jlInKzn,https://i.imgur.com/jlInKzn.jpg
240720,SS4373,因為你熱愛美好的話劇藝術嗎,95-A,S5E32,,https://imgur.com/79JgDDJ,https://i.imgur.com/79JgDDJ.jpg
240720,SS4374,錯,95-A,S5E32,,https://imgur.com/vYPXZEJ,https://i.imgur.com/vYPXZEJ.jpg
240720,SS4375,因為這是你們超可悲的生命 最後一場的演出,95-A,S5E32,,https://imgur.com/isbxlp3,https://i.imgur.com/isbxlp3.jpg
240720,SS4376,希望你們不會讓我失望,95-A,S5E32,,https://imgur.com/gbm7eoT,https://i.imgur.com/gbm7eoT.jpg
240720,SS4377,他們在浪費時間,95-A,S5E32,,https://imgur.com/SyeZ2oH,https://i.imgur.com/SyeZ2oH.jpg
240720,SS4378,那是船 你這飯桶,95-A,S5E32,,https://imgur.com/qQku7C3,https://i.imgur.com/qQku7C3.jpg
240720,SS4379,船能做什麼,95-A,S5E32,,https://imgur.com/iBodRMh,https://i.imgur.com/iBodRMh.jpg
240720,SS4380,冒煙嗎,95-A,S5E32,,https://imgur.com/4bQwsV4,https://i.imgur.com/4bQwsV4.jpg
240720,SS4381,錯 豆腐腦袋,95-A,S5E32,,https://imgur.com/SLer7tq,https://i.imgur.com/SLer7tq.jpg
240720,SS4382,船會飄,95-A,S5E32,,https://imgur.com/JgE5ZGw,https://i.imgur.com/JgE5ZGw.jpg
240720,SS4383,遠離這座島,95-A,S5E32,,https://imgur.com/pCPwuuQ,https://i.imgur.com/pCPwuuQ.jpg
240720,SS4384,好 計劃如下,95-A,S5E32,,https://imgur.com/obPi6i9,https://i.imgur.com/obPi6i9.jpg
240720,SS4385,首演夜,95-A,S5E32,,https://imgur.com/2b3SDyD,https://i.imgur.com/2b3SDyD.jpg
240720,SS4386,我不會游泳...,95-A,S5E32,,https://imgur.com/n5fc28S,https://i.imgur.com/n5fc28S.jpg
240720,SS4387,言語無法形容 我對你們那噁心 噁爛,95-A,S5E32,,https://imgur.com/MjbNxHI,https://i.imgur.com/MjbNxHI.jpg
240720,SS4388,噁...噁到不行的音樂劇 障眼法的嫌惡,95-A,S5E32,,https://imgur.com/zVdioy8,https://i.imgur.com/zVdioy8.jpg
240720,SS4389,怎麼會有人跑來,95-A,S5E32,,https://imgur.com/z3jtsZ8,https://i.imgur.com/z3jtsZ8.jpg
240720,SS4390,有什麼事快點說,95-A,S5E32,,https://imgur.com/8hq7Ho8,https://i.imgur.com/8hq7Ho8.jpg
240720,SS4391,你誰 什麼,95-A,S5E32,,https://imgur.com/2ysrFLJ,https://i.imgur.com/2ysrFLJ.jpg
240720,SS4392,我們會玩通心粉藝術,95-A,S5E32,,https://imgur.com/LMwPdwl,https://i.imgur.com/LMwPdwl.jpg
240720,SS4393,圍著營火唱歌,95-A,S5E32,,https://imgur.com/7ACFTl0,https://i.imgur.com/7ACFTl0.jpg
240720,SS4394,我們還會互助互愛呢,95-A,S5E32,,https://imgur.com/M1raxzW,https://i.imgur.com/M1raxzW.jpg
240720,SS4395,夠了,95-A,S5E32,,https://imgur.com/ZIfB6H5,https://i.imgur.com/ZIfB6H5.jpg
240720,SS4396,這些可笑的活動聽起來 簡直就是滿清十大酷刑,95-A,S5E32,,https://imgur.com/2PF1DLj,https://i.imgur.com/2PF1DLj.jpg
240720,SS4397,就算最低級 最骯髒 最邪惡的,95-A,S5E32,,https://imgur.com/ZWKsofm,https://i.imgur.com/ZWKsofm.jpg
240720,SS4398,布魯斯 做得真好哦,95-A,S5E32,,https://imgur.com/POrq6cS,https://i.imgur.com/POrq6cS.jpg
240720,SS4399,想都別想,95-B,S5E33,,https://imgur.com/JdioVQz,https://i.imgur.com/JdioVQz.jpg
240720,SS4400,跟我一樣都是陸棲生物,95-B,S5E33,,https://imgur.com/kv9Ki4M,https://i.imgur.com/kv9Ki4M.jpg
240720,SS4401,這可不是一般的露營之旅,95-B,S5E33,,https://imgur.com/2p3DUcP,https://i.imgur.com/2p3DUcP.jpg
240720,SS4402,65磅重的炸藥,95-B,S5E33,,https://imgur.com/AQ2eZqS,https://i.imgur.com/AQ2eZqS.jpg
240720,SS4403,這是誰說的,95-B,S5E33,,https://imgur.com/kVyRQkD,https://i.imgur.com/kVyRQkD.jpg
240720,SS4404,你們兩個 簡直比蟑螂還難以消滅,95-B,S5E33,,https://imgur.com/MANPqss,https://i.imgur.com/MANPqss.jpg
240720,SS4405,為什麼做法也沒用,95-B,S5E33,,https://imgur.com/0FlwlpC,https://i.imgur.com/0FlwlpC.jpg
240720,SS4406,沒有人要知道去哪裡救我們,95-B,S5E33,,https://imgur.com/mrjQ8vn,https://i.imgur.com/mrjQ8vn.jpg
240720,SS4407,好奇怪 這個後面也有門耶,95-B,S5E33,,https://imgur.com/y2C9HXE,https://i.imgur.com/y2C9HXE.jpg
240720,SS4408,你燒了我們的食物,95-B,S5E33,,https://imgur.com/8kTP0eP,https://i.imgur.com/8kTP0eP.jpg
240720,SS4409,討厭 我忘記要說什麼了,95-B,S5E33,,https://imgur.com/1nRIzlG,https://i.imgur.com/1nRIzlG.jpg
240720,SS4410,你想不想玩捉迷藏呢,95-B,S5E33,,https://imgur.com/bTPRmQ6,https://i.imgur.com/bTPRmQ6.jpg
240720,SS4411,這就是你們的新家,95-B,S5E33,,https://imgur.com/I6WhYPu,https://i.imgur.com/I6WhYPu.jpg
240720,SS4412,你們永遠回不去了,95-B,S5E33,,https://imgur.com/GDO21AU,https://i.imgur.com/GDO21AU.jpg
240720,SS4413,好好玩哦,95-B,S5E33,,https://imgur.com/J2FHjEK,https://i.imgur.com/J2FHjEK.jpg
240720,SS4414,我困在這裡40年了,95-B,S5E33,,https://imgur.com/xQXKMDf,https://i.imgur.com/xQXKMDf.jpg
240720,SS4415,你們這輩子 只能在這裡陪我了,95-B,S5E33,,https://imgur.com/8c4FAF9,https://i.imgur.com/8c4FAF9.jpg
240720,SS4416,他的狀況好極了,95-B,S5E33,,https://imgur.com/x755Eop,https://i.imgur.com/x755Eop.jpg
240720,SS4417,你看他那雄壯的手臂,95-B,S5E33,,https://imgur.com/ksptuPT,https://i.imgur.com/ksptuPT.jpg
240720,SS4418,堅挺的腹部,95-B,S5E33,,https://imgur.com/e876wC6,https://i.imgur.com/e876wC6.jpg
240720,SS4419,好帥的長相,95-B,S5E33,,https://imgur.com/xgTgOa6,https://i.imgur.com/xgTgOa6.jpg
240720,SS4420,他健康得不得了,95-B,S5E33,,https://imgur.com/fKqqgKE,https://i.imgur.com/fKqqgKE.jpg
240720,SS4421,如果我是你 我會小心那個傻大個,95-B,S5E33,,https://imgur.com/SnD2rvo,https://i.imgur.com/SnD2rvo.jpg
240720,SS4422,等他肚子餓你就知道了,95-B,S5E33,,https://imgur.com/FrgGlz7,https://i.imgur.com/FrgGlz7.jpg
240720,SS4423,還有好吃的奶油夾心哦,95-B,S5E33,,https://imgur.com/Y1vCZPt,https://i.imgur.com/Y1vCZPt.jpg
240720,SS4424,你一定要保護自己,95-B,S5E33,,https://imgur.com/Pp1qfSR,https://i.imgur.com/Pp1qfSR.jpg
240720,SS4425,我安全了,95-B,S5E33,,https://imgur.com/igqruZp,https://i.imgur.com/igqruZp.jpg
240720,SS4426,我不需要去外面,95-B,S5E33,,https://imgur.com/xC6d8EW,https://i.imgur.com/xC6d8EW.jpg
240720,SS4427,這裡有我需要的一切,95-B,S5E33,,https://imgur.com/TZxeq1R,https://i.imgur.com/TZxeq1R.jpg
240720,SS4428,好脆哦,95-B,S5E33,,https://imgur.com/CcwidV1,https://i.imgur.com/CcwidV1.jpg
240720,SS4429,我受不了了,95-B,S5E33,,https://imgur.com/5GSL5Uq,https://i.imgur.com/5GSL5Uq.jpg
240720,SS4430,我要吃真的食物,95-B,S5E33,,https://imgur.com/ci67UGD,https://i.imgur.com/ci67UGD.jpg
240720,SS4431,好香的味道,95-B,S5E33,,https://imgur.com/zz1NWlT,https://i.imgur.com/zz1NWlT.jpg
240720,SS4432,我要煮你 再吃掉你,95-B,S5E33,,https://imgur.com/APMDnYD,https://i.imgur.com/APMDnYD.jpg
240720,SS4433,你為什麼要吃掉我,95-B,S5E33,,https://imgur.com/uqL2yi9,https://i.imgur.com/uqL2yi9.jpg
240720,SS4434,我知道你想幹嘛,95-B,S5E33,,https://imgur.com/kDw8ae6,https://i.imgur.com/kDw8ae6.jpg
240720,SS4435,你在裝傻 沒有用的,95-B,S5E33,,https://imgur.com/VS6Vjik,https://i.imgur.com/VS6Vjik.jpg
240720,SS4436,我會找到你的,95-B,S5E33,,https://imgur.com/4VRlIfm,https://i.imgur.com/4VRlIfm.jpg
240720,SS4437,你好像很緊張,95-B,S5E33,,https://imgur.com/nxw0p0v,https://i.imgur.com/nxw0p0v.jpg
240720,SS4438,我的確是蠻緊張的,95-B,S5E33,,https://imgur.com/3GwTezq,https://i.imgur.com/3GwTezq.jpg
240720,SS4439,糟了 我忘記放浴鹽了,95-B,S5E33,,https://imgur.com/GDiPaqw,https://i.imgur.com/GDiPaqw.jpg
240720,SS4440,紅蘿蔔,95-B,S5E33,,https://imgur.com/WJhqnZD,https://i.imgur.com/WJhqnZD.jpg
240720,SS4441,你想把我煮成湯,95-B,S5E33,,https://imgur.com/7uWZQ47,https://i.imgur.com/7uWZQ47.jpg
240720,SS4442,我沒有,95-B,S5E33,,https://imgur.com/KOSHSWi,https://i.imgur.com/KOSHSWi.jpg
240720,SS4443,我要煮的是紅燒肉,95-B,S5E33,,https://imgur.com/l2Bswl8,https://i.imgur.com/l2Bswl8.jpg
240720,SS4444,我要用這張小毯子 哄你睡覺,95-B,S5E33,,https://imgur.com/nPMACIo,https://i.imgur.com/nPMACIo.jpg
240720,SS4445,再加點番茄醬 會睡得更香甜哦,95-B,S5E33,,https://imgur.com/CoikiSm,https://i.imgur.com/CoikiSm.jpg
240720,SS4446,這不是床,95-B,S5E33,,https://imgur.com/JbVRzlU,https://i.imgur.com/JbVRzlU.jpg
240720,SS4447,番茄醬還給我,95-B,S5E33,,https://imgur.com/dvZINK0,https://i.imgur.com/dvZINK0.jpg
240720,SS4448,你完了,95-B,S5E33,,https://imgur.com/KWwlD82,https://i.imgur.com/KWwlD82.jpg
240720,SS4449,錯 你完了,95-B,S5E33,,https://imgur.com/Auskd3F,https://i.imgur.com/Auskd3F.jpg
240720,SS4450,恭喜你們畢業了,95-B,S5E33,,https://imgur.com/ILnz2DP,https://i.imgur.com/ILnz2DP.jpg
240720,SS4451,只有最強悍的野外求生者 才會想盡辦法吃掉最好的朋友,95-B,S5E33,,https://imgur.com/wx9Lg9C,https://i.imgur.com/wx9Lg9C.jpg
240720,SS4452,你憑什麼頒發獎牌給我們,95-B,S5E33,,https://imgur.com/zkmDQ4M,https://i.imgur.com/zkmDQ4M.jpg
240720,SS4453,因為我不是什麼老頭,95-B,S5E33,,https://imgur.com/YzjB82L,https://i.imgur.com/YzjB82L.jpg
240720,SS4454,這是你們的畢業獎牌,95-B,S5E33,,https://imgur.com/J3efa36,https://i.imgur.com/J3efa36.jpg
240730,SS4455,還有...海綿寶寶 你是小白目,105-A,S6E09,,https://imgur.com/mjQOWAg,https://i.imgur.com/mjQOWAg.jpg
240730,SS4456,這東西卡得好緊哦,105-A,S6E09,,https://imgur.com/VpOSkzD,https://i.imgur.com/VpOSkzD.jpg
240730,SS4457,這次我死定了,105-A,S6E09,,https://imgur.com/WUTKZv7,https://i.imgur.com/WUTKZv7.jpg
